168;169;470
168;170;754
168;171;471
168;172;211
169;170;574
169;171;669
169;172;479
169;173;388
170;171;868
170;172;895
170;173;102
170;174;401
171;172;321
171;173;461
171;174;957
171;175;877
172;173;498
172;174;549
172;175;350
172;176;935
173;174;811
173;175;665
173;176;125
173;177;635
174;175;457
174;176;209
174;177;119
174;178;633
175;176;822
175;177;271
175;178;131
175;179;620
176;177;567
176;178;467
176;179;980
176;180;985
177;178;193
177;179;434
177;180;622
177;181;215
178;179;909
178;180;308
178;181;924
178;182;262
179;180;812
179;181;236
179;182;307
179;183;353
180;181;346
180;182;676
180;183;682
180;184;343
181;182;347
181;183;402
181;184;784
181;185;146
182;183;213
182;184;175
182;185;852
182;186;723
183;184;304
183;185;718
183;186;863
183;187;417
184;185;322
184;186;746
184;187;688
184;188;491
185;186;691
185;187;691
185;188;567
185;189;520
186;187;723
186;188;649
186;189;662
186;190;473
187;188;929
187;189;590
187;190;856
187;191;142
188;189;174
188;190;995
188;191;379
188;192;638
189;190;306
189;191;246
189;192;749
189;193;635
190;191;928
190;192;522
190;193;827
190;194;344
191;192;902
191;193;327
191;194;321
191;195;569
192;193;858
192;194;377
192;195;462
192;196;412
193;194;368
193;195;940
193;196;818
193;197;106
194;195;496
194;196;376
194;197;152
194;198;323
195;196;985
195;197;310
195;198;720
195;199;154
196;197;181
196;198;898
196;199;912
196;200;234
197;198;756
197;199;392
197;200;889
197;201;336
198;199;754
198;200;384
198;201;843
198;202;608
199;200;488
199;201;120
199;202;522
199;203;794
200;201;904
200;202;143
200;203;333
200;204;757
201;202;805
201;203;486
201;204;594
201;205;588
202;203;551
202;204;643
202;205;742
202;206;566
203;204;828
203;205;771
203;206;810
203;207;141
204;205;869
204;206;845
204;207;152
204;208;395
205;206;320
205;207;558
205;208;885
205;209;748
206;207;864
206;208;178
206;209;340
206;210;748
207;208;459
207;209;755
207;210;275
207;211;286
208;209;724
208;210;290
208;211;564
208;212;562
209;210;546
209;211;825
209;212;446
209;213;494
210;211;871
210;212;346
210;213;935
210;214;692
211;212;661
211;213;312
211;214;216
211;215;383
212;213;867
212;214;938
212;215;122
212;216;561
213;214;677
213;215;261
213;216;533
213;217;470
214;215;868
214;216;612
214;217;799
214;218;856
215;216;943
215;217;609
215;218;362
215;219;943
216;217;638
216;218;131
216;219;300
216;220;207
217;218;701
217;219;861
217;220;288
217;221;290
218;219;474
218;220;113
218;221;219
218;222;846
219;220;829
219;221;874
219;222;872
219;223;672
220;221;631
220;222;242
220;223;696
220;224;130
221;222;912
221;223;533
221;224;430
221;225;990
222;223;444
222;224;348
222;225;244
222;226;895
223;224;157
223;225;582
223;226;471
223;227;813
224;225;146
224;226;402
224;227;972
224;228;598
225;226;298
225;227;725
225;228;918
225;229;258
226;227;337
226;228;998
226;229;714
226;230;903
227;228;993
227;229;559
227;230;753
227;231;572
228;229;261
228;230;159
228;231;513
228;232;589
229;230;478
229;231;866
229;232;375
229;233;672
230;231;562
230;232;111
230;233;552
230;234;412
231;232;926
231;233;702
231;234;523
231;235;705
232;233;393
232;234;973
232;235;362
232;236;645
233;234;687
233;235;366
233;236;392
233;237;932
234;235;796
234;236;644
234;237;980
234;238;855
235;236;672
235;237;379
235;238;552
235;239;699
236;237;511
236;238;368
236;239;291
236;240;669
237;238;178
237;239;631
237;240;816
237;241;964
238;239;895
238;240;306
238;241;778
238;242;802
239;240;640
239;241;527
239;242;659
239;243;642
240;241;314
240;242;529
240;243;243
240;244;142
241;242;398
241;243;932
241;244;387
241;245;202
242;243;237
242;244;517
242;245;265
242;246;841
243;244;603
243;245;745
243;246;839
243;247;380
244;245;231
244;246;307
244;247;496
244;248;582
245;246;280
245;247;467
245;248;882
245;249;624
246;247;806
246;248;717
246;249;369
246;250;509
247;248;899
247;249;198
247;250;151
247;251;629
248;249;239
248;250;254
248;251;198
248;252;468
249;250;186
249;251;505
249;252;605
249;253;239
250;251;860
250;252;383
250;253;929
250;254;212
251;252;747
251;253;886
251;254;553
251;255;452
252;253;550
252;254;680
252;255;372
252;256;538
253;254;181
253;255;705
253;256;949
253;257;951
254;255;671
254;256;934
254;257;575
254;258;282
255;256;240
255;257;922
255;258;326
255;259;821
256;257;562
256;258;158
256;259;834
256;260;209
257;258;894
257;259;945
257;260;564
257;261;519
258;259;564
258;260;785
258;261;260
258;262;438
259;260;228
259;261;128
259;262;931
259;263;989
260;261;241
260;262;424
260;263;588
260;264;135
261;262;748
261;263;153
261;264;370
261;265;523
262;263;966
262;264;212
262;265;609
262;266;225
263;264;910
263;265;343
263;266;670
263;267;514
264;265;753
264;266;773
264;267;529
264;268;137
265;266;165
265;267;546
265;268;428
265;269;957
266;267;416
266;268;892
266;269;923
266;270;896
267;268;531
267;269;327
267;270;364
267;271;147
268;269;688
268;270;257
268;271;609
268;272;739
269;270;415
269;271;526
269;272;384
269;273;400
270;271;552
270;272;647
270;273;539
270;274;176
271;272;286
271;273;449
271;274;379
271;275;914
272;273;244
272;274;161
272;275;847
272;276;545
273;274;763
273;275;973
273;276;454
273;277;257
274;275;237
274;276;815
274;277;362
274;278;612
275;276;378
275;277;310
275;278;135
275;279;275
276;277;542
276;278;920
276;279;544
276;280;711
277;278;351
277;279;109
277;280;779
277;281;723
278;279;550
278;280;769
278;281;307
278;282;570
279;280;414
279;281;611
279;282;756
279;283;635
280;281;277
280;282;929
280;283;295
280;284;514
281;282;859
281;283;993
281;284;599
281;285;779
282;283;457
282;284;537
282;285;997
282;286;291
283;284;893
283;285;548
283;286;264
283;287;237
284;285;580
284;286;189
284;287;198
284;288;780
285;286;737
285;287;855
285;288;261
285;289;785
286;287;370
286;288;389
286;289;461
286;290;610
287;288;159
287;289;845
287;290;838
287;291;491
288;289;830
288;290;440
288;291;400
288;292;964
289;290;684
289;291;596
289;292;433
289;293;464
290;291;174
290;292;451
290;293;409
290;294;978
291;292;767
291;293;602
291;294;852
291;295;890
292;293;596
292;294;525
292;295;298
292;296;201
293;294;442
293;295;677
293;296;572
293;297;918
294;295;494
294;296;378
294;297;278
294;298;518
295;296;362
295;297;286
295;298;890
295;299;385
296;297;284
296;298;553
296;299;330
296;300;769
297;298;407
297;299;203
297;300;571
297;301;742
298;299;880
298;300;957
298;301;672
298;302;328
299;300;828
299;301;892
299;302;326
299;303;197
300;301;797
300;302;231
300;303;842
300;304;681
301;302;472
301;303;781
301;304;525
301;305;151
302;303;309
302;304;462
302;305;866
302;306;150
303;304;392
303;305;402
303;306;483
303;307;598
304;305;131
304;306;296
304;307;269
304;308;149
305;306;776
305;307;583
305;308;533
305;309;975
306;307;609
306;308;676
306;309;537
306;310;301
307;308;613
307;309;246
307;310;834
307;311;717
308;309;898
308;310;650
308;311;633
308;312;964
309;310;695
309;311;526
309;312;861
309;313;801
310;311;207
310;312;239
310;313;637
310;314;961
311;312;425
311;313;856
311;314;156
311;315;102
312;313;400
312;314;255
312;315;546
312;316;499
313;314;507
313;315;807
313;316;401
313;317;235
314;315;322
314;316;402
314;317;930
314;318;442
315;316;785
315;317;660
315;318;119
315;319;261
316;317;390
316;318;174
316;319;615
316;320;165
317;318;570
317;319;671
317;320;767
317;321;195
318;319;739
318;320;191
318;321;853
318;322;947
319;320;306
319;321;585
319;322;115
319;323;350
320;321;524
320;322;617
320;323;743
320;324;442
321;322;898
321;323;182
321;324;260
321;325;373
322;323;333
322;324;317
322;325;131
322;326;587
323;324;393
323;325;291
323;326;743
323;327;735
324;325;725
324;326;514
324;327;438
324;328;471
325;326;402
325;327;179
325;328;877
325;329;610
326;327;283
326;328;432
326;329;360
326;330;414
327;328;145
327;329;320
327;330;938
327;331;919
328;329;365
328;330;718
328;331;430
328;332;304
329;330;970
329;331;990
329;332;621
329;333;140
330;331;145
330;332;630
330;333;990
330;334;379
331;332;323
331;333;714
331;334;278
331;335;541
332;333;539
332;334;374
332;335;159
332;336;257
333;334;101
333;335;285
333;336;466
333;337;374
334;335;111
334;336;107
334;337;732
334;338;311
335;336;554
335;337;900
335;338;156
335;339;325
336;337;926
336;338;303
336;339;737
336;340;872
337;338;789
337;339;959
337;340;910
337;341;670
338;339;649
338;340;252
338;341;344
338;342;538
339;340;996
339;341;839
339;342;934
339;343;777
340;341;508
340;342;380
340;343;891
340;344;804
341;342;205
341;343;437
341;344;985
341;345;748
342;343;375
342;344;938
342;345;553
342;346;274
343;344;538
343;345;387
343;346;650
343;347;756
344;345;426
344;346;333
344;347;954
344;348;231
345;346;507
345;347;503
345;348;410
345;349;759
346;347;348
346;348;417
346;349;648
346;350;344
347;348;733
347;349;799
347;350;381
347;351;853
348;349;388
348;350;512
348;351;338
348;352;778
349;350;185
349;351;163
349;352;626
349;353;365
350;351;558
350;352;163
350;353;748
350;354;144
351;352;157
351;353;593
351;354;464
351;355;617
352;353;190
352;354;876
352;355;531
352;356;644
353;354;525
353;355;121
353;356;961
353;357;687
354;355;919
354;356;160
354;357;148
354;358;424
355;356;281
355;357;246
355;358;855
355;359;819
356;357;741
356;358;911
356;359;988
356;360;479
357;358;433
357;359;476
357;360;201
357;361;745
358;359;340
358;360;858
358;361;748
358;362;268
359;360;315
359;361;753
359;362;810
359;363;139
360;361;247
360;362;615
360;363;349
360;364;579
361;362;654
361;363;278
361;364;166
361;365;690
362;363;210
362;364;670
362;365;470
362;366;323
363;364;890
363;365;918
363;366;534
363;367;304
364;365;943
364;366;736
364;367;537
364;368;489
365;366;770
365;367;925
365;368;672
365;369;902
366;367;977
366;368;934
366;369;726
366;370;542
367;368;588
367;369;121
367;370;698
367;371;509
368;369;438
368;370;971
368;371;823
368;372;519
369;370;850
369;371;622
369;372;709
369;373;957
370;371;446
370;372;428
370;373;838
370;374;990
371;372;427
371;373;679
371;374;987
371;375;926
372;373;133
372;374;775
372;375;243
372;376;544
373;374;782
373;375;782
373;376;263
373;377;721
374;375;980
374;376;571
374;377;913
374;378;642
375;376;536
375;377;395
375;378;469
375;379;963
376;377;134
376;378;399
376;379;123
376;380;268
377;378;838
377;379;934
377;380;828
377;381;656
378;379;158
378;380;278
378;381;353
378;382;264
379;380;700
379;381;521
379;382;680
379;383;242
380;381;234
380;382;270
380;383;412
380;384;825
381;382;886
381;383;685
381;384;571
381;385;475
382;383;795
382;384;923
382;385;897
382;386;856
383;384;135
383;385;206
383;386;698
383;387;737
384;385;271
384;386;871
384;387;355
384;388;960
385;386;922
385;387;794
385;388;266
385;389;352
386;387;890
386;388;299
386;389;776
386;390;391
387;388;274
387;389;824
387;390;202
387;391;570
388;389;816
388;390;752
388;391;778
388;392;875
389;390;273
389;391;296
389;392;591
389;393;931
390;391;797
390;392;407
390;393;565
390;394;101
391;392;201
391;393;692
391;394;607
391;395;352
392;393;251
392;394;107
392;395;864
392;396;190
393;394;398
393;395;729
393;396;145
393;397;923
394;395;541
394;396;970
394;397;631
394;398;156
395;396;849
395;397;677
395;398;218
395;399;394
396;397;702
396;398;488
396;399;810
396;400;753
397;398;224
397;399;394
397;400;409
397;401;294
398;399;631
398;400;573
398;401;499
398;402;735
399;400;296
399;401;595
399;402;727
399;403;756
400;401;779
400;402;114
400;403;931
400;404;110
401;402;692
401;403;284
401;404;468
401;405;260
402;403;165
402;404;592
402;405;944
402;406;343
403;404;932
403;405;182
403;406;884
403;407;348
404;405;625
404;406;404
404;407;718
404;408;292
405;406;304
405;407;473
405;408;535
405;409;632
406;407;724
406;408;708
406;409;558
406;410;614
407;408;625
407;409;285
407;410;903
407;411;610
408;409;646
408;410;342
408;411;857
408;412;803
409;410;744
409;411;786
409;412;778
409;413;473
410;411;776
410;412;913
410;413;195
410;414;984
411;412;515
411;413;681
411;414;346
411;415;637
412;413;694
412;414;273
412;415;537
412;416;359
413;414;810
413;415;707
413;416;515
413;417;754
414;415;213
414;416;714
414;417;139
414;418;968
415;416;583
415;417;929
415;418;718
415;419;892
416;417;653
416;418;345
416;419;225
416;420;945
417;418;391
417;419;614
417;420;333
417;421;385
418;419;718
418;420;306
418;421;908
418;422;125
419;420;418
419;421;495
419;422;733
419;423;135
420;421;164
420;422;786
420;423;884
420;424;295
421;422;908
421;423;432
421;424;655
421;425;541
422;423;418
422;424;398
422;425;628
422;426;159
423;424;931
423;425;849
423;426;452
423;427;426
424;425;232
424;426;332
424;427;289
424;428;234
425;426;540
425;427;386
425;428;440
425;429;759
426;427;454
426;428;217
426;429;590
426;430;992
427;428;877
427;429;633
427;430;963
427;431;222
428;429;263
428;430;471
428;431;927
428;432;223
429;430;247
429;431;747
429;432;761
429;433;286
430;431;508
430;432;107
430;433;551
430;434;877
431;432;816
431;433;853
431;434;850
431;435;601
432;433;874
432;434;345
432;435;858
433;434;421
433;435;694
434;435;300
