75;76;730
75;77;816
75;78;134
75;79;382
76;77;828
76;78;614
76;79;879
76;80;967
77;78;373
77;79;199
77;80;408
77;81;511
78;79;857
78;80;376
78;81;143
78;82;354
79;80;147
79;81;787
79;82;632
79;83;491
80;81;653
80;82;713
80;83;395
80;84;116
81;82;943
81;83;127
81;84;956
81;85;293
82;83;983
82;84;387
82;85;585
82;86;989
83;84;315
83;85;392
83;86;679
83;87;886
84;85;938
84;86;786
84;87;647
84;88;900
85;86;982
85;87;485
85;88;851
85;89;612
86;87;184
86;88;518
86;89;184
86;90;100
87;88;543
87;89;829
87;90;313
87;91;252
88;89;900
88;90;258
88;91;376
88;92;251
89;90;788
89;91;307
89;92;491
89;93;813
90;91;546
90;92;313
90;93;595
90;94;843
91;92;352
91;93;419
91;94;117
91;95;331
92;93;616
92;94;202
92;95;395
92;96;739
93;94;269
93;95;544
93;96;382
93;97;875
94;95;634
94;96;525
94;97;874
94;98;847
95;96;205
95;97;617
95;98;588
95;99;108
96;97;811
96;98;179
96;99;747
96;100;231
97;98;327
97;99;212
97;100;159
97;101;977
98;99;510
98;100;257
98;101;838
98;102;304
99;100;191
99;101;198
99;102;227
99;103;407
100;101;537
100;102;846
100;103;242
100;104;293
101;102;329
101;103;502
101;104;619
101;105;257
102;103;425
102;104;328
102;105;158
102;106;141
103;104;957
103;105;300
103;106;257
103;107;999
104;105;569
104;106;654
104;107;873
104;108;889
105;106;836
105;107;885
105;108;853
105;109;521
106;107;509
106;108;780
106;109;211
106;110;886
107;108;404
107;109;923
107;110;708
107;111;957
108;109;103
108;110;949
108;111;409
108;112;423
109;110;657
109;111;942
109;112;328
109;113;509
110;111;255
110;112;891
110;113;307
110;114;973
111;112;670
111;113;872
111;114;684
111;115;151
112;113;618
112;114;503
112;115;789
112;116;356
113;114;127
113;115;195
113;116;149
113;117;108
114;115;675
114;116;610
114;117;560
114;118;992
115;116;239
115;117;336
115;118;390
115;119;186
116;117;708
116;118;983
116;119;321
116;120;203
117;118;364
117;119;999
117;120;339
117;121;743
118;119;320
118;120;576
118;121;638
118;122;425
119;120;594
119;121;659
119;122;362
119;123;950
120;121;174
120;122;239
120;123;312
120;124;305
121;122;862
121;123;419
121;124;171
121;125;806
122;123;117
122;124;733
122;125;663
122;126;254
123;124;203
123;125;447
123;126;963
123;127;634
124;125;675
124;126;482
124;127;394
124;128;208
125;126;767
125;127;124
125;128;245
125;129;110
126;127;864
126;128;959
126;129;201
126;130;838
127;128;134
127;129;808
127;130;553
127;131;211
128;129;218
128;130;891
128;131;489
128;132;389
129;130;879
129;131;659
129;132;114
129;133;947
130;131;155
130;132;497
130;133;844
130;134;264
131;132;557
131;133;926
131;134;673
131;135;735
132;133;312
132;134;168
132;135;968
132;136;831
133;134;212
133;135;315
133;136;505
133;137;973
134;135;239
134;136;742
134;137;729
134;138;900
135;136;509
135;137;114
135;138;959
135;139;839
136;137;687
136;138;124
136;139;317
136;140;558
137;138;734
137;139;113
137;140;243
137;141;665
138;139;337
138;140;857
138;141;816
138;142;173
139;140;876
139;141;638
139;142;842
139;143;896
140;141;763
140;142;973
140;143;543
140;144;859
141;142;358
141;143;332
141;144;855
141;145;237
142;143;839
142;144;653
142;145;151
142;146;301
143;144;804
143;145;650
143;146;602
143;147;849
144;145;177
144;146;895
144;147;397
144;148;265
145;146;410
145;147;517
145;148;872
145;149;895
146;147;876
146;148;499
146;149;607
146;150;412
147;148;188
147;149;899
147;150;509
147;151;654
148;149;260
148;150;371
148;151;617
148;152;836
149;150;347
149;151;922
149;152;383
149;153;503
150;151;267
150;152;743
150;153;878
150;154;213
151;152;914
151;153;512
151;154;618
151;155;652
152;153;274
152;154;743
152;155;371
152;156;836
153;154;278
153;155;301
153;156;113
153;157;652
154;155;837
154;156;884
154;157;355
154;158;526
155;156;634
155;157;157
155;158;224
155;159;494
156;157;193
156;158;637
156;159;784
156;160;943
157;158;647
157;159;195
157;160;754
157;161;924
158;159;714
158;160;676
158;161;783
158;162;917
159;160;846
159;161;235
159;162;790
159;163;883
160;161;664
160;162;540
160;163;406
160;164;481
161;162;603
161;163;217
161;164;609
161;165;670
162;163;536
162;164;747
162;165;930
162;166;841
163;164;580
163;165;661
163;166;495
163;167;861
164;165;834
164;166;703
164;167;455
164;168;603
165;166;265
165;167;315
165;168;417
165;169;585
166;167;877
166;168;914
166;169;966
166;170;575
167;168;675
167;169;665
167;170;793
167;171;214
168;169;694
168;170;884
168;171;293
168;172;885
169;170;514
169;171;716
169;172;165
169;173;980
170;171;707
170;172;765
170;173;533
170;174;249
171;172;891
171;173;416
171;174;661
171;175;923
172;173;345
172;174;893
172;175;264
172;176;276
173;174;178
173;175;447
173;176;626
173;177;517
174;175;843
174;176;795
174;177;137
174;178;423
175;176;928
175;177;794
175;178;733
175;179;102
176;177;133
176;178;970
176;179;966
176;180;347
177;178;175
177;179;324
177;180;822
177;181;264
178;179;647
178;180;984
178;181;658
178;182;917
179;180;740
179;181;835
179;182;812
179;183;316
180;181;942
180;182;978
180;183;797
180;184;492
181;182;674
181;183;845
181;184;622
181;185;425
182;183;242
182;184;905
182;185;845
182;186;739
183;184;766
183;185;105
183;186;954
183;187;146
184;185;459
184;186;501
184;187;971
184;188;686
185;186;709
185;187;190
185;188;904
185;189;270
186;187;201
186;188;282
186;189;892
186;190;840
187;188;336
187;189;859
187;190;909
187;191;786
188;189;737
188;190;392
188;191;546
188;192;677
189;190;986
189;191;912
189;192;124
189;193;800
190;191;758
190;192;825
190;193;281
190;194;930
191;192;168
191;193;219
191;194;534
191;195;382
192;193;270
192;194;965
192;195;416
192;196;143
193;194;390
193;195;951
193;196;285
193;197;620
194;195;206
194;196;375
194;197;932
194;198;833
195;196;208
195;197;903
195;198;977
195;199;239
196;197;880
196;198;183
196;199;133
196;200;500
197;198;948
197;199;720
197;200;786
197;201;566
198;199;825
198;200;186
198;201;626
198;202;741
199;200;373
199;201;293
199;202;438
199;203;829
200;201;925
200;202;722
200;203;441
200;204;809
201;202;894
201;203;539
201;204;605
201;205;810
202;203;488
202;204;850
202;205;385
202;206;947
203;204;535
203;205;351
203;206;285
203;207;432
204;205;244
204;206;453
204;207;480
204;208;417
205;206;848
205;207;584
205;208;600
205;209;701
206;207;149
206;208;836
206;209;692
206;210;217
207;208;400
207;209;467
207;210;982
207;211;301
208;209;824
208;210;219
208;211;409
208;212;549
209;210;239
209;211;267
209;212;878
209;213;456
210;211;194
210;212;299
210;213;490
210;214;465
211;212;171
211;213;617
211;214;113
211;215;720
212;213;877
212;214;282
212;215;770
212;216;430
213;214;394
213;215;451
213;216;921
213;217;417
214;215;704
214;216;237
214;217;672
214;218;679
215;216;634
215;217;566
215;218;994
215;219;211
216;217;109
216;218;489
216;219;361
216;220;368
217;218;853
217;219;730
217;220;839
217;221;254
218;219;788
218;220;627
218;221;723
218;222;839
219;220;109
219;221;884
219;222;144
219;223;744
220;221;447
220;222;426
220;223;416
220;224;692
221;222;718
221;223;998
221;224;394
221;225;397
222;223;186
222;224;728
222;225;312
222;226;369
223;224;450
223;225;554
223;226;667
223;227;986
224;225;336
224;226;451
224;227;956
224;228;891
225;226;633
225;227;781
225;228;844
225;229;462
226;227;518
226;228;698
226;229;420
226;230;889
227;228;350
227;229;901
227;230;445
227;231;288
228;229;945
228;230;158
228;231;220
228;232;916
229;230;614
229;231;235
229;232;572
229;233;352
230;231;761
230;232;545
230;233;400
230;234;981
231;232;684
231;233;301
231;234;852
231;235;670
232;233;705
232;234;347
232;235;647
232;236;674
233;234;782
233;235;135
233;236;195
233;237;362
234;235;521
234;236;506
234;237;186
234;238;891
235;236;184
235;237;280
235;238;978
235;239;587
236;237;249
236;238;575
236;239;207
236;240;235
237;238;475
237;239;817
237;240;719
237;241;235
238;239;229
238;240;586
238;241;825
238;242;725
239;240;524
239;241;302
239;242;965
239;243;498
240;241;146
240;242;294
240;243;619
240;244;807
241;242;591
241;243;112
241;244;355
241;245;453
242;243;494
242;244;321
242;245;161
242;246;708
243;244;502
243;245;604
243;246;498
243;247;984
244;245;598
244;246;903
244;247;220
244;248;930
245;246;484
245;247;472
245;248;294
245;249;808
246;247;858
246;248;593
246;249;677
246;250;554
247;248;469
247;249;187
247;250;272
247;251;372
248;249;612
248;250;875
248;251;751
248;252;103
249;250;772
249;251;764
249;252;363
249;253;213
250;251;184
250;252;112
250;253;807
250;254;568
251;252;464
251;253;473
251;254;900
251;255;395
252;253;910
252;254;174
252;255;512
252;256;202
253;254;405
253;255;712
253;256;212
253;257;969
254;255;165
254;256;170
254;257;540
254;258;133
255;256;752
255;257;676
255;258;889
255;259;895
256;257;871
256;258;217
256;259;318
256;260;612
257;258;540
257;259;613
257;260;814
257;261;819
258;259;842
258;260;690
258;261;248
258;262;597
259;260;250
259;261;305
259;262;256
259;263;472
260;261;849
260;262;129
260;263;350
260;264;518
261;262;514
261;263;747
261;264;873
261;265;270
262;263;262
262;264;484
262;265;335
262;266;553
263;264;104
263;265;830
263;266;807
263;267;395
264;265;666
264;266;838
264;267;864
264;268;781
265;266;680
265;267;672
265;268;917
265;269;365
266;267;931
266;268;742
266;269;297
266;270;596
267;268;224
267;269;180
267;270;315
267;271;977
268;269;477
268;270;778
268;271;325
268;272;166
269;270;874
269;271;516
269;272;122
269;273;631
270;271;605
270;272;941
270;273;235
270;274;150
271;272;666
271;273;593
271;274;902
271;275;962
272;273;388
272;274;639
272;275;108
272;276;109
273;274;485
273;275;168
273;276;765
273;277;172
274;275;831
274;276;805
274;277;501
274;278;490
275;276;288
275;277;584
275;278;297
275;279;925
276;277;479
276;278;329
276;279;771
276;280;641
277;278;370
277;279;115
277;280;808
277;281;616
278;279;738
278;280;644
278;281;538
278;282;627
279;280;169
279;281;156
279;282;446
279;283;365
280;281;747
280;282;653
280;283;272
280;284;374
281;282;308
281;283;934
281;284;886
281;285;379
282;283;433
282;284;710
282;285;213
282;286;792
283;284;624
283;285;816
283;286;987
283;287;253
284;285;704
284;286;904
284;287;456
284;288;506
285;286;216
285;287;759
285;288;333
285;289;256
286;287;892
286;288;937
286;289;919
286;290;633
287;288;675
287;289;148
287;290;589
287;291;918
288;289;760
288;290;600
288;291;502
288;292;565
289;290;672
289;291;991
289;292;234
289;293;989
290;291;169
290;292;889
290;293;914
290;294;524
291;292;617
291;293;755
291;294;382
291;295;504
292;293;727
292;294;376
292;295;858
292;296;766
293;294;520
293;295;881
293;296;304
293;297;616
294;295;691
294;296;156
294;297;264
294;298;327
295;296;643
295;297;216
295;298;237
295;299;607
296;297;569
296;298;641
296;299;566
296;300;459
297;298;992
297;299;973
297;300;571
297;301;229
298;299;447
298;300;592
298;301;978
298;302;303
299;300;426
299;301;216
299;302;357
299;303;122
300;301;876
300;302;479
300;303;122
300;304;397
301;302;488
301;303;546
301;304;160
301;305;849
302;303;574
302;304;808
302;305;734
302;306;932
303;304;339
303;305;187
303;306;734
303;307;715
304;305;368
304;306;163
304;307;562
304;308;545
305;306;822
305;307;290
305;308;157
305;309;318
306;307;145
306;308;530
306;309;702
306;310;312
307;308;256
307;309;968
307;310;759
307;311;473
308;309;239
308;310;304
308;311;861
308;312;453
309;310;185
309;311;155
309;312;102
309;313;408
310;311;624
310;312;417
310;313;361
310;314;529
311;312;949
311;313;289
311;314;149
311;315;210
312;313;305
312;314;151
312;315;653
312;316;695
313;314;171
313;315;633
313;316;178
313;317;778
314;315;233
314;316;355
314;317;498
314;318;975
315;316;839
315;317;262
315;318;941
315;319;128
316;317;280
316;318;337
316;319;970
316;320;351
317;318;269
317;319;492
317;320;458
317;321;326
318;319;365
318;320;310
318;321;303
318;322;144
319;320;356
319;321;748
319;322;639
319;323;377
320;321;711
320;322;637
320;323;309
320;324;673
321;322;287
321;323;108
321;324;351
321;325;371
322;323;383
322;324;538
322;325;956
322;326;198
323;324;732
323;325;947
323;326;890
323;327;263
324;325;897
324;326;165
324;327;296
324;328;710
325;326;722
325;327;272
325;328;794
325;329;262
326;327;971
326;328;222
326;329;413
326;330;165
327;328;792
327;329;760
327;330;679
327;331;963
328;329;522
328;330;738
328;331;869
328;332;403
329;330;511
329;331;369
329;332;985
329;333;691
330;331;269
330;332;612
330;333;914
330;334;797
331;332;699
331;333;617
331;334;802
331;335;485
332;333;697
332;334;899
332;335;584
332;336;574
333;334;591
333;335;657
333;336;814
333;337;428
334;335;890
334;336;841
334;337;700
334;338;762
335;336;976
335;337;694
335;338;457
335;339;465
336;337;472
336;338;453
336;339;509
336;340;287
337;338;785
337;339;181
337;340;851
337;341;571
338;339;322
338;340;744
338;341;971
338;342;808
339;340;654
339;341;670
339;342;426
339;343;306
340;341;399
340;342;448
340;343;673
340;344;480
341;342;463
341;343;631
341;344;927
341;345;281
342;343;104
342;344;811
342;345;518
342;346;424
343;344;327
343;345;785
343;346;568
343;347;939
344;345;195
344;346;897
344;347;512
344;348;695
345;346;952
345;347;815
345;348;924
345;349;907
346;347;269
346;348;250
346;349;576
346;350;600
347;348;892
347;349;636
347;350;790
347;351;440
348;349;891
348;350;921
348;351;203
348;352;204
349;350;183
349;351;996
349;352;103
349;353;444
350;351;694
350;352;536
350;353;490
350;354;854
351;352;986
351;353;969
351;354;872
351;355;648
352;353;224
352;354;132
352;355;146
352;356;468
353;354;638
353;355;777
353;356;174
353;357;290
354;355;829
354;356;909
354;357;145
354;358;162
355;356;561
355;357;825
355;358;521
355;359;471
356;357;772
356;358;615
356;359;196
356;360;300
357;358;853
357;359;114
357;360;656
357;361;822
358;359;858
358;360;711
358;361;768
358;362;483
359;360;972
359;361;747
359;362;912
359;363;250
360;361;280
360;362;670
360;363;234
360;364;780
361;362;274
361;363;686
361;364;614
361;365;221
362;363;465
362;364;247
362;365;685
362;366;759
363;364;339
363;365;653
363;366;381
363;367;514
364;365;522
364;366;166
364;367;371
364;368;245
365;366;758
365;367;585
365;368;155
365;369;506
366;367;218
366;368;482
366;369;807
366;370;619
367;368;865
367;369;644
367;370;470
367;371;780
368;369;656
368;370;129
368;371;662
368;372;274
369;370;949
369;371;181
369;372;982
369;373;480
370;371;315
370;372;214
370;373;952
370;374;439
371;372;213
371;373;260
371;374;492
371;375;356
372;373;694
372;374;832
372;375;626
372;376;720
373;374;293
373;375;987
373;376;420
373;377;793
374;375;182
374;376;707
374;377;842
374;378;789
375;376;282
375;377;374
375;378;241
375;379;419
376;377;483
376;378;650
376;379;146
376;380;767
377;378;227
377;379;766
377;380;796
377;381;311
378;379;595
378;380;527
378;381;300
378;382;993
379;380;242
379;381;955
379;382;999
379;383;166
380;381;326
380;382;253
380;383;177
380;384;691
381;382;969
381;383;203
381;384;483
381;385;840
382;383;678
382;384;967
382;385;634
382;386;784
383;384;428
383;385;509
383;386;351
383;387;259
384;385;254
384;386;295
384;387;410
384;388;614
385;386;355
385;387;760
385;388;269
385;389;202
386;387;416
386;388;418
386;389;523
386;390;348
387;388;448
387;389;253
387;390;852
387;391;459
388;389;737
388;390;522
388;391;244
388;392;403
389;390;508
389;391;994
389;392;448
389;393;791
390;391;160
390;392;710
390;393;741
390;394;653
391;392;605
391;393;537
391;394;425
391;395;150
392;393;963
392;394;306
392;395;521
392;396;959
393;394;215
393;395;163
393;396;745
393;397;872
394;395;447
394;396;795
394;397;769
394;398;527
395;396;946
395;397;636
395;398;394
395;399;662
396;397;499
396;398;845
396;399;301
396;400;431
397;398;101
397;399;820
397;400;881
397;401;813
398;399;868
398;400;120
398;401;592
398;402;771
399;400;635
399;401;735
399;402;699
399;403;504
400;401;262
400;402;930
400;403;221
400;404;307
401;402;540
401;403;505
401;404;857
401;405;239
402;403;679
402;404;852
402;405;618
402;406;683
403;404;868
403;405;765
403;406;689
403;407;545
404;405;666
404;406;227
404;407;689
404;408;451
405;406;110
405;407;252
405;408;187
405;409;138
406;407;761
406;408;191
406;409;522
406;410;801
407;408;785
407;409;297
407;410;525
407;411;499
408;409;833
408;410;172
408;411;238
408;412;752
409;410;752
409;411;953
409;412;725
409;413;968
410;411;355
410;412;427
410;413;270
410;414;865
411;412;378
411;413;768
411;414;403
411;415;872
412;413;130
412;414;430
412;415;742
412;416;193
413;414;506
413;415;473
413;416;928
413;417;310
414;415;914
414;416;146
414;417;690
414;418;795
415;416;308
415;417;223
415;418;416
415;419;298
416;417;191
416;418;140
416;419;748
416;420;796
417;418;763
417;419;441
417;420;286
417;421;605
418;419;333
418;420;750
418;421;627
418;422;508
419;420;469
419;421;810
419;422;228
419;423;384
420;421;103
420;422;509
420;423;758
420;424;422
421;422;910
421;423;792
421;424;215
421;425;770
422;423;399
422;424;575
422;425;771
422;426;128
423;424;803
423;425;536
423;426;961
423;427;289
424;425;179
424;426;220
424;427;792
424;428;201
425;426;794
425;427;432
425;428;256
425;429;820
426;427;465
426;428;933
426;429;469
426;430;932
427;428;112
427;429;409
427;430;768
427;431;611
428;429;922
428;430;948
428;431;217
428;432;164
429;430;223
429;431;520
429;432;778
429;433;285
430;431;928
430;432;309
430;433;106
430;434;147
431;432;422
431;433;383
431;434;125
431;435;727
432;433;721
432;434;618
432;435;935
432;436;592
433;434;694
433;435;494
433;436;573
433;437;893
434;435;630
434;436;488
434;437;666
434;438;144
435;436;129
435;437;306
435;438;619
435;439;636
436;437;601
436;438;477
436;439;250
436;440;811
437;438;422
437;439;331
437;440;592
437;441;576
438;439;818
438;440;578
438;441;871
438;442;515
439;440;965
439;441;958
439;442;868
439;443;364
440;441;352
440;442;282
440;443;568
440;444;455
441;442;338
441;443;817
441;444;829
441;445;611
442;443;605
442;444;812
442;445;822
442;446;130
443;444;446
443;445;599
443;446;582
443;447;891
444;445;806
444;446;695
444;447;998
444;448;281
445;446;949
445;447;293
445;448;302
445;449;587
446;447;804
446;448;600
446;449;691
446;450;924
447;448;986
447;449;119
447;450;406
447;451;861
448;449;792
448;450;462
448;451;975
448;452;961
449;450;147
449;451;124
449;452;238
449;453;965
450;451;836
450;452;375
450;453;464
450;454;600
451;452;157
451;453;219
451;454;749
451;455;601
452;453;359
452;454;916
452;455;170
452;456;467
453;454;346
453;455;281
453;456;837
453;457;721
454;455;871
454;456;976
454;457;490
454;458;261
455;456;763
455;457;778
455;458;336
455;459;904
456;457;549
456;458;500
456;459;194
456;460;291
457;458;242
457;459;315
457;460;719
457;461;403
458;459;602
458;460;429
458;461;801
458;462;758
459;460;449
459;461;998
459;462;153
459;463;343
460;461;709
460;462;574
460;463;937
460;464;804
461;462;494
461;463;733
461;464;193
461;465;361
462;463;746
462;464;188
462;465;591
462;466;763
463;464;954
463;465;926
463;466;690
463;467;315
464;465;680
464;466;341
464;467;583
464;468;195
465;466;244
465;467;680
465;468;844
465;469;383
466;467;585
466;468;561
466;469;106
466;470;825
467;468;950
467;469;730
467;470;265
467;471;382
468;469;517
468;470;269
468;471;364
468;472;147
469;470;289
469;471;224
469;472;956
469;473;728
470;471;785
470;472;438
470;473;845
470;474;421
471;472;384
471;473;654
471;474;778
471;475;653
472;473;988
472;474;925
472;475;676
472;476;314
473;474;700
473;475;657
473;476;515
473;477;645
474;475;607
474;476;669
474;477;927
474;478;142
475;476;786
475;477;576
475;478;412
475;479;856
476;477;639
476;478;202
476;479;296
476;480;369
477;478;913
477;479;119
477;480;198
477;481;799
478;479;279
478;480;109
478;481;216
478;482;681
479;480;647
479;481;785
479;482;734
479;483;867
480;481;600
480;482;315
480;483;182
480;484;103
481;482;500
481;483;625
481;484;183
481;485;510
482;483;742
482;484;805
482;485;264
482;486;474
483;484;215
483;485;928
483;486;906
483;487;541
484;485;708
484;486;355
484;487;795
484;488;893
485;486;218
485;487;275
485;488;404
485;489;593
486;487;144
486;488;616
486;489;986
486;490;446
487;488;706
487;489;481
487;490;156
487;491;543
488;489;351
488;490;339
488;491;486
488;492;902
489;490;219
489;491;437
489;492;409
489;493;561
490;491;686
490;492;999
490;493;435
490;494;163
491;492;550
491;493;105
491;494;180
491;495;806
492;493;911
492;494;419
492;495;131
492;496;342
493;494;868
493;495;320
493;496;613
493;497;586
494;495;934
494;496;547
494;497;440
494;498;960
495;496;992
495;497;542
495;498;969
495;499;850
496;497;548
496;498;239
496;499;717
496;500;122
497;498;352
497;499;364
497;500;173
497;501;202
498;499;177
498;500;210
498;501;752
498;502;867
499;500;170
499;501;323
499;502;607
499;503;859
500;501;913
500;502;747
500;503;540
500;504;858
501;502;486
501;503;499
501;504;1000
501;505;340
502;503;477
502;504;157
502;505;270
502;506;342
503;504;793
503;505;905
503;506;529
503;507;606
504;505;998
504;506;737
504;507;515
504;508;750
505;506;134
505;507;343
505;508;709
505;509;730
506;507;175
506;508;651
506;509;183
506;510;116
507;508;328
507;509;221
507;510;577
507;511;113
508;509;710
508;510;170
508;511;162
508;512;841
509;510;193
509;511;675
509;512;662
509;513;133
510;511;749
510;512;469
510;513;875
510;514;539
511;512;306
511;513;618
511;514;804
511;515;326
512;513;616
512;514;677
512;515;766
512;516;908
513;514;535
513;515;642
513;516;264
513;517;600
514;515;668
514;516;567
514;517;181
514;518;960
515;516;511
515;517;383
515;518;758
515;519;268
516;517;924
516;518;127
516;519;258
516;520;130
517;518;855
517;519;627
517;520;229
517;521;195
518;519;966
518;520;975
518;521;422
518;522;689
519;520;299
519;521;999
519;522;300
519;523;977
520;521;716
520;522;754
520;523;510
520;524;600
521;522;756
521;523;370
521;524;309
521;525;283
522;523;404
522;524;962
522;525;780
522;526;218
523;524;609
523;525;777
523;526;864
523;527;493
524;525;887
524;526;882
524;527;719
524;528;737
525;526;642
525;527;946
525;528;378
525;529;810
526;527;138
526;528;272
526;529;675
526;530;411
527;528;746
527;529;647
527;530;539
527;531;638
528;529;195
528;530;368
528;531;806
528;532;872
529;530;553
529;531;267
529;532;763
529;533;914
530;531;256
530;532;221
530;533;163
530;534;162
531;532;910
531;533;227
531;534;793
531;535;887
532;533;696
532;534;305
532;535;416
532;536;337
533;534;962
533;535;619
533;536;329
533;537;449
534;535;504
534;536;744
534;537;853
534;538;563
535;536;698
535;537;452
535;538;969
535;539;905
536;537;749
536;538;839
536;539;290
536;540;647
537;538;857
537;539;461
537;540;299
537;541;216
538;539;231
538;540;706
538;541;267
538;542;622
539;540;473
539;541;945
539;542;571
539;543;592
540;541;812
540;542;104
540;543;401
540;544;899
541;542;767
541;543;898
541;544;818
541;545;633
542;543;956
542;544;240
542;545;696
542;546;156
543;544;554
543;545;404
543;546;971
543;547;624
544;545;124
544;546;903
544;547;399
544;548;518
545;546;966
545;547;125
545;548;316
545;549;788
546;547;846
546;548;278
546;549;865
546;550;509
547;548;616
547;549;376
547;550;663
547;551;789
548;549;151
548;550;585
548;551;620
548;552;192
549;550;338
549;551;135
549;552;996
549;553;131
550;551;444
550;552;268
550;553;711
550;554;426
551;552;757
551;553;593
551;554;349
551;555;738
552;553;388
552;554;329
552;555;266
552;556;232
553;554;256
553;555;459
553;556;661
553;557;408
554;555;541
554;556;336
554;557;967
554;558;803
555;556;958
555;557;521
555;558;885
555;559;136
556;557;658
556;558;460
556;559;918
556;560;734
557;558;869
557;559;324
557;560;176
557;561;266
558;559;667
558;560;782
558;561;886
558;562;254
559;560;613
559;561;297
559;562;827
559;563;909
560;561;212
560;562;174
560;563;807
560;564;187
561;562;230
561;563;204
561;564;696
561;565;171
562;563;313
562;564;395
562;565;979
562;566;990
563;564;768
563;565;443
563;566;193
563;567;343
564;565;133
564;566;835
564;567;715
564;568;798
565;566;543
565;567;875
565;568;660
565;569;512
566;567;117
566;568;249
566;569;225
566;570;455
567;568;248
567;569;425
567;570;210
567;571;652
568;569;558
568;570;314
568;571;345
568;572;910
569;570;165
569;571;978
569;572;489
569;573;144
570;571;990
570;572;103
570;573;369
570;574;269
571;572;106
571;573;527
571;574;865
571;575;127
572;573;754
572;574;867
572;575;250
572;576;657
573;574;992
573;575;690
573;576;186
573;577;758
574;575;925
574;576;120
574;577;363
574;578;408
575;576;824
575;577;772
575;578;434
575;579;461
576;577;969
576;578;960
576;579;226
576;580;613
577;578;370
577;579;490
577;580;899
578;579;850
578;580;769
579;580;945
